,Url,Domain Age,Page Rank,Is Free,Validation Period,Has Protective Status,Has Strong Security,Caching,Compressed
10,https://hackstore.net,6679,3,False,364.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,False
11,https://ispacebank.com,3791,0,,,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",False,False
12,https://jia.tmall.com,9870,1,False,396.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
13,https://mintmanga.com,5708,3,True,89.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",False,False
14,https://namesakeoscilloscopemarquis.com,3169,2,,,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",False,False
15,https://nanzhuang.tmall.com,9870,2,False,396.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
16,https://muabannhanh.com,6737,4,True,89.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
17,https://t411.al,-1,3,True,89.0,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,False
18,https://x-vulkan.net,-1,0,,,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",False,False
19,https://hyxyr.tmall.com,9870,1,False,396.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
20,https://freepik.es,-1,6,True,90.0,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
21,https://bilutv.com,3376,2,,,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",False,False
22,https://heureka.cz,-1,6,True,90.0,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
23,https://uploadboy.com,4389,4,,,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",False,False
24,https://crowdworks.jp,4762,5,True,394.0,False,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
25,https://cibercuba.com,7900,5,True,89.0,False,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
26,https://downloadha.com,6918,5,True,89.0,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
27,https://lowyat.net,8011,6,True,89.0,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
28,https://calvinklein.tmall.com,9870,3,False,396.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
29,https://streamlabs.com,9815,6,True,90.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
30,https://box.net,10805,6,False,364.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
31,https://lianjia.com,8227,4,False,374.0,False,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
32,https://langsha.tmall.com,9870,2,False,396.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,False
33,https://guiaconsumidor.com,5370,1,,,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",False,False
34,https://insistpost.com,3549,3,,,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",False,False
35,https://twentytwowords.com,6085,5,True,89.0,,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
36,https://mg.gov.br,-1,5,,,False,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",False,False
37,https://almaany.com,5406,5,True,89.0,True,"[True, None, True, None, None, True, True, None, None, True, True, None, True, True, None, True, True, None, None, True, None, True, None, None, False, False, None, None, True, True, True, False, True, None, True, None, False, True, None, True, True, True, None, True, None, False, True, None, True, False, False, None, True, True, True, None, None, None, True, None, True, True, None, True, True, True, True, None, None, True, True, True, None, None, True, None, True, True, True, True, None, True, None, False, True, None, None, True, True, True, True, True, True, True, True, True, None, True, True, True, None, True, True, None, None, True, None, None, None, None, True, True, True, None, True, True, None, None, True, None, True, True, True, None, True, False, None, True, None, None, False, None, True, True, True, True, None, None, None, None, None, True, None, False, True, True, None, False, None, True, True, False, True, None, False, True, None, True, None, True, None, True, True, True, True, True]",True,True
